file_name,QuestionText,answer
"old tractor passing Hatz.wav","Is the beginning the loudest part?",NO
"old tractor passing Hatz.wav","Is the sound mechanical?",YES
"Water drops.wav","Does someone flush the toilet?",NO
"Water drops.wav","Is it loud?",NO
"Water drops.wav","Is the water being poured slowly?",YES
"Water drops.wav","Is there water?",YES
"Wind in a field recorded close to the ground in New Mexico, USA.wav","are any animals making noises?",NO
"Wind in a field recorded close to the ground in New Mexico, USA.wav","is it a windy day?",YES
"Wind in a field recorded close to the ground in New Mexico, USA.wav","Is this a voice?",NO
"Wind in a field recorded close to the ground in New Mexico, USA.wav","Is this outside?",YES
"STE-014-lisbonfountain01.wav","Does a person sigh?",NO
"STE-014-lisbonfountain01.wav","Is a liquid being poured?",YES
"STE-014-lisbonfountain01.wav","Is sand blowing in the wind?",NO
"STE-014-lisbonfountain01.wav","Is the sound constantly ongoing?",YES
"OsFnHhVsDoors.wav","Could that be a door to a cabinet being opened and closed?",YES
"OsFnHhVsDoors.wav","Does the sound happen multiple times?",YES
"OsFnHhVsDoors.wav","Is that a drawer being opened and closed repeatedly?",YES
"OsFnHhVsDoors.wav","Is the sound screeching in nature?",NO
"Ambience Urban park fountain early evening.wav","Are multiple people speaking?",NO
"Ambience Urban park fountain early evening.wav","Can water be heard flowing?",YES
"Ambience Urban park fountain early evening.wav","Is the person a male?",NO
"Ambience Urban park fountain early evening.wav","Is there a person talking?",YES
"CONSTRUCTION SAW.wav","Does the sound end midway through the clip?",NO
"CONSTRUCTION SAW.wav","Is the cutting sound constant?",YES
"CONSTRUCTION SAW.wav","Is there a high-pitched noise?",YES
"CONSTRUCTION SAW.wav","Is there any hammering?",YES
"hort.wav","Is it a voice?",YES
"hort.wav","Is it constant?",YES
"hort.wav","Is it raining hail?",NO
"hort.wav","Is there scraping?",YES
"Les_Feuilles_Mortes141020.wav","Are babies laughing?",NO
"Les_Feuilles_Mortes141020.wav","are there light cracking noises?",YES
"Les_Feuilles_Mortes141020.wav","Dies it sound like static?",YES
"Les_Feuilles_Mortes141020.wav","is a person heard crying?",NO
"Heavy Rain in the suburbs.wav","Can a car motor be heard?",NO
"Heavy Rain in the suburbs.wav","Does the rain even slack up or stop altogether?",NO
"Heavy Rain in the suburbs.wav","Is it raining fairly hard?",YES
"Heavy Rain in the suburbs.wav","Is this indoors?",NO
"birmingham-aston-canal-extractor-fan-background.wav","Are people play basketball?",NO
"birmingham-aston-canal-extractor-fan-background.wav","Does someone talk?",NO
"birmingham-aston-canal-extractor-fan-background.wav","Does the sound have a low pitch?",NO
"birmingham-aston-canal-extractor-fan-background.wav","Does the traffic sound stay steady the whole time?",YES
"Rope tied to boat in port.wav","Does the door make a loud creaking noise?",YES
"Rope tied to boat in port.wav","Is the man making a sandwich?",NO
"Rope tied to boat in port.wav","Is the man slowly opening a door?",YES
"Rope tied to boat in port.wav","Is the person talking while opening the door?",NO
"Half bathroom with some toilet noise.wav","Does the air rushing noise dominate the sample?",YES
"Half bathroom with some toilet noise.wav","Does the air rushing sound stop and start again?",NO
"Half bathroom with some toilet noise.wav","Is someone taping something with packing tape?",NO
"Half bathroom with some toilet noise.wav","Is there light chatter in the background?",YES
"R05_0197.wav","Are there mechanical sounds in the area?",YES
"R05_0197.wav","Can any animals be heard?",NO
"R05_0197.wav","Do people start talking loudly?",NO
"R05_0197.wav","Is there a squeaking sound?",YES
"Rain On Town Square, South Germany.wav","Are dogs barking?",NO
"Rain On Town Square, South Germany.wav","Are people talking?",YES
"Rain On Town Square, South Germany.wav","Is anyone yelling?",NO
"Rain On Town Square, South Germany.wav","Is it raining?",YES
"Sea sound-3.wav","Are people splashing in the water?",YES
"Sea sound-3.wav","are people yelling in the ocean?",NO
"Sea sound-3.wav","do the waves vary in intensity?",YES
"Sea sound-3.wav","Is this by the ocean?",YES
"shaking and opening a water bottle.wav","are cars driving by?",NO
"shaking and opening a water bottle.wav","Is it wet outside?",YES
"shaking and opening a water bottle.wav","is there a storm?",YES
"shaking and opening a water bottle.wav","Is this in a store?",NO
"robin_3.wav","Are the birds making different sounds?",YES
"robin_3.wav","Are there any other animals besides birds making noise?",NO
"robin_3.wav","Is there only one bird chirping?",NO
"robin_3.wav","Is this outside?",YES
"Relaxing stream underwater SHORT 141015_0442.wav","Does the flow of water pause?",NO
"Relaxing stream underwater SHORT 141015_0442.wav","Is there a steady crying of babies?",NO
"Relaxing stream underwater SHORT 141015_0442.wav","Is there a steady flow of water?",YES
"Relaxing stream underwater SHORT 141015_0442.wav","Is this outside?",YES
"Lekkers Ambience.wav","Are people talking?",YES
"Lekkers Ambience.wav","I'd there a vehicle?",YES
"Lekkers Ambience.wav","Is a dog barking?",NO
"Lekkers Ambience.wav","Is there more than one voice?",YES
"bowling_basin_2.wav","Is anyone crying?",YES
"bowling_basin_2.wav","Is something whistling?",NO
"bowling_basin_2.wav","Is there an animal making noise?",YES
"bowling_basin_2.wav","Is there more than one sound?",YES
"bm_lampshade.wav","Does the instrument chime more than once?",YES
"bm_lampshade.wav","Is someone getting jelly out of a jar?",YES
"bm_lampshade.wav","Is there a cat meowing?",NO
"bm_lampshade.wav","Is there a chiming sound?",YES
"04-Bakken_GamblingMachines_Hall.wav","Can many dogs be heard howling?",NO
"04-Bakken_GamblingMachines_Hall.wav","can multiple age groups of people be heard?",YES
"04-Bakken_GamblingMachines_Hall.wav","Is a truck honking a horn?",NO
"04-Bakken_GamblingMachines_Hall.wav","Is there a crowd of people?",YES
"Pensol - le Moulin cours d&#39;eau.wav","Can people be heard speaking?",NO
"Pensol - le Moulin cours d&#39;eau.wav","Is a child laughing?",NO
"Pensol - le Moulin cours d&#39;eau.wav","Is the water moving quickly?",YES
"Pensol - le Moulin cours d&#39;eau.wav","Was an element of nature in the recording?",YES
"Schnelllauferpresse 01.wav","are people speaking?",YES
"Schnelllauferpresse 01.wav","Is it raining?",NO
"Schnelllauferpresse 01.wav","Is the pounding being made by a machine?",YES
"Schnelllauferpresse 01.wav","is the sound hitting repetitively?",YES
"Boiler and kitchen hood.wav","Are there men talking?",NO
"Boiler and kitchen hood.wav","does the sound get louder?",YES
"Boiler and kitchen hood.wav","Is it windy outside?",NO
"Boiler and kitchen hood.wav","is there a brushing noise among the steady sound?",YES
"FR.BirdChatAmbience.26.wav","Are dogs barking at the birds?",NO
"FR.BirdChatAmbience.26.wav","Are the people outside?",YES
"FR.BirdChatAmbience.26.wav","Is the bird chirping quiet?",NO
"FR.BirdChatAmbience.26.wav","Is there more than one bird making noise?",YES
"London Underground- tube train at station.wav","Can a child be heard talking?",YES
"London Underground- tube train at station.wav","Can an airplane be heard taking off?",YES
"London Underground- tube train at station.wav","Is the speaker in a noisy environment?",YES
"London Underground- tube train at station.wav","Is there a man speaking?",NO
"sw_PoultryBarn_cs8049.wav","Are cats meowing?",NO
"sw_PoultryBarn_cs8049.wav","Is there a group of people?",YES
"sw_PoultryBarn_cs8049.wav","Is there noise from many different sources?",YES
"sw_PoultryBarn_cs8049.wav","Is this a funeral?",NO
"Bottle Open Pour Fizz.wav","Dies something get opened?",YES
"Bottle Open Pour Fizz.wav","does something get poured?",YES
"Bottle Open Pour Fizz.wav","Is food being prepared?",YES
"Bottle Open Pour Fizz.wav","is the person in a busy area with many people?",NO
"Nordschleife_Vorkriegsrennwagen_1.wav","Can more than one machine be heard?",YES
"Nordschleife_Vorkriegsrennwagen_1.wav","Can these devices fly?",NO
"Nordschleife_Vorkriegsrennwagen_1.wav","Does this sound occur in nature?",NO
"Nordschleife_Vorkriegsrennwagen_1.wav","Is this sound coming from something that is moving quickly?",YES
"41_STEAM.wav","Is a choir singing?",NO
"41_STEAM.wav","Is someone speaking?",NO
"41_STEAM.wav","Is something getting wet?",YES
"41_STEAM.wav","Is water moving?",YES
"Car passing.wav","Are multiple cars in the sound ?",YES
"Car passing.wav","Are there people laughing?",NO
"Car passing.wav","Is it storming in the audio?",NO
"Car passing.wav","Is that a sound of cars driving?",YES
"Echo Garage Door.wav","Are there many babies crying?",YES
"Echo Garage Door.wav","Does the noise get louder then softer?",YES
"Echo Garage Door.wav","is there an echo?",YES
"Echo Garage Door.wav","Is this a loudspeaker playing music?",YES
"Wood Floor.wav","does a person talk?",NO
"Wood Floor.wav","does an item creak?",YES
"Wood Floor.wav","Does the person cause any high pitched noises to occur?",YES
"Wood Floor.wav","Is there some whirring in the end?",NO
"Footsteps_Squeeky_Wood.wav","are the footsteps on grass?",NO
"Footsteps_Squeeky_Wood.wav","are there squeaks?",YES
"Footsteps_Squeeky_Wood.wav","Is someone lying down?",YES
"Footsteps_Squeeky_Wood.wav","Is this indoors?",YES
"20090105.crowd.drums.wav","Are there steps heard?",NO
"20090105.crowd.drums.wav","Do the drums and stomping cease at any point?",NO
"20090105.crowd.drums.wav","Is there any barking?",NO
"20090105.crowd.drums.wav","Is this a likely a sporting event?",YES
"charles shurz park.wav","Does the sound come from an animal?",NO
"charles shurz park.wav","Does the sound get quieter as the clip goes on?",YES
"charles shurz park.wav","Is the noise mostly steady?",YES
"charles shurz park.wav","Is there a mechanical humming?",YES
"Dog whining.wav","Is it from a cat?",NO
"Dog whining.wav","Is the animal a dog?",YES
"Dog whining.wav","Is the dog will other animals?",NO
"Dog whining.wav","Is this an animal sound?",YES
"Cruiseship - inside, crew cabin at night.wav","Are there other noises in the background?",YES
"Cruiseship - inside, crew cabin at night.wav","Does an object fall to the ground and break ?",YES
"Cruiseship - inside, crew cabin at night.wav","Does the sound pause?",YES
"Cruiseship - inside, crew cabin at night.wav","Is there a tapping noise ?",NO
"20091224.bells.02.wav","Are the bells getting louder as time goes on?",YES
"20091224.bells.02.wav","do any people talk?",NO
"20091224.bells.02.wav","Do the bells ring repetitively?",YES
"20091224.bells.02.wav","does the bell sound remain rather steady?",YES
"Ocean breeze - wind howling.wav","Can someone be heard breathing?",YES
"Ocean breeze - wind howling.wav","Does the person making the sound stop and start again?",YES
"Ocean breeze - wind howling.wav","Is anyone speaking?",NO
"Ocean breeze - wind howling.wav","Is someone singing?",YES
"Metal spoon on china plate.wav","Can metal be heard clanking together?",YES
"Metal spoon on china plate.wav","Is it made of metal?",YES
"Metal spoon on china plate.wav","Is something thrown?",NO
"Metal spoon on china plate.wav","Is there a human voice?",NO
"Fuente_collserola_bcn.wav","Are there any animals making noises?",NO
"Fuente_collserola_bcn.wav","does the water continuously drip?",YES
"Fuente_collserola_bcn.wav","does the water get louder?",NO
"Fuente_collserola_bcn.wav","Is there something wet around?",YES
"ambient 2.wav","Are there tones of various pitches?",YES
"ambient 2.wav","Are there words to the music?",NO
"ambient 2.wav","Can a low sound be heard?",YES
"ambient 2.wav","Is this in a noisy factory?",NO
"vent_int_garage2.wav","Does someone speak?",NO
"vent_int_garage2.wav","is someone drinking something?",YES
"vent_int_garage2.wav","is the room rather quiet?",YES
"vent_int_garage2.wav","Is there a clinking sound?",YES
"Outdoors rumble.wav","Is a cow mooing?",NO
"Outdoors rumble.wav","Is carnival music playing?",NO
"Outdoors rumble.wav","Is the sound steady?",YES
"Outdoors rumble.wav","Is there static?",YES
"promenade_Lanzarote_kids_people_talking_bicycles_AMB_EXT.wav","Are there lots of people?",YES
"promenade_Lanzarote_kids_people_talking_bicycles_AMB_EXT.wav","Are they skateboarding?",NO
"promenade_Lanzarote_kids_people_talking_bicycles_AMB_EXT.wav","Is a bird singing?",NO
"promenade_Lanzarote_kids_people_talking_bicycles_AMB_EXT.wav","Is there talking?",YES
"_Stream 4 at Krka falls.wav","Are people talking?",NO
"_Stream 4 at Krka falls.wav","Can animals be heard?",NO
"_Stream 4 at Krka falls.wav","Is it raining?",YES
"_Stream 4 at Krka falls.wav","Is this outside?",YES
"Burleson01.wav","Are children present?",YES
"Burleson01.wav","Are dogs howling?",NO
"Burleson01.wav","Are there children laughing?",YES
"Burleson01.wav","Was the person standing still?",NO
"Skwer Starszych Panow Piatek Popoudniu.wav","Are the people in a library?",NO
"Skwer Starszych Panow Piatek Popoudniu.wav","are the people indoors?",YES
"Skwer Starszych Panow Piatek Popoudniu.wav","does a person speak?",YES
"Skwer Starszych Panow Piatek Popoudniu.wav","Is a dog barking?",YES
"Crow noise.wav","does the bird take no breaks between squawks?",NO
"Crow noise.wav","Is there a bird squawking?",YES
"Crow noise.wav","Is there a human singing?",NO
"Crow noise.wav","is there only one bird?",YES
"SwampFrogsAndGeese.wav","are people speaking faintly?",YES
"SwampFrogsAndGeese.wav","are there no animals present?",YES
"SwampFrogsAndGeese.wav","Can animals be heard?",YES
"SwampFrogsAndGeese.wav","is a dog barking?",YES
"Remix of 101980__pyr0x__growl_variants.wav","Are there insects?",NO
"Remix of 101980__pyr0x__growl_variants.wav","Does the breathing or snoring get deeper and longer as time goes on?",YES
"Remix of 101980__pyr0x__growl_variants.wav","Is the growling loud?",YES
"Remix of 101980__pyr0x__growl_variants.wav","Is there wind blowing?",NO
"Street cleaning.wav","Does the sound come from a vehical?",YES
"Street cleaning.wav","Is a cat hissing?",NO
"Street cleaning.wav","Is the sound source moving?",YES
"Street cleaning.wav","Is this a naturally occurring sound?",NO
"kijjaz - Swimming Pool Pump 03.wav","does the noise stay the same with same pitch throughout clip?",YES
"kijjaz - Swimming Pool Pump 03.wav","Does this noise stay consistent throughout the clip?",YES
"kijjaz - Swimming Pool Pump 03.wav","Is it raining ?",NO
"kijjaz - Swimming Pool Pump 03.wav","Is this sound something often associated with sounds heard at the office?",NO
