file_name,QuestionText,answer
"windscreen wipers heavy rain.wav","What is the windshield wipers wiping away off the car?",RAIN
"110422_village_dusk.wav","The staccato sound heard at the beginning and the end is made by what kind of animal?",DOG
"110422_village_dusk.wav","Whose voices can be faintly heard?",KIDS
"street_ambience_day.wav","What are the people doing?",TALKING
"CrunchingHinge.wav","How many screws is this person driving in to wood ?",THREE
"CrunchingHinge.wav","What device attached to a frame is making this sound?",DOOR
"Conversacion Punjabi.wav","What are the people doing?",TALKING
"Koeien, R4 en riet Lichterveldestraat.wav","How many tires do these vehicles, when passenger sized, typically have?",FOUR
"Koeien, R4 en riet Lichterveldestraat.wav","The objects in this location are usually powered by what?",GAS
"New Lift.wav","How many times did a bell ring?",ONCE
"New Lift.wav","What sound alerts that a door was opened?",BELL
"Atlantic Ocean Waves.wav","How many cycles of the same noise can be heard?",FOUR
"Atlantic Ocean Waves.wav","What can be heard crashing into the shore?",WAVES
"CAGE ELAVATOR MUMBAI.wav","How many voices can be heard?",THREE
"CAGE ELAVATOR MUMBAI.wav","What is making the loud clanging noises?",DOOR
"corneille_city01.wav","How many birds are there?",TWO
"corneille_city01.wav","What kind of animal is making noise?",BIRD
"HammerDrill.wav","How many times does the wooden figure croak?",SIX
"13_waiting_chitwan.wav","how many steps are taken?",THREE
"13_waiting_chitwan.wav","What animal is chirping?",BIRD
"outdoors ambient windy wind leaves rustle hum.wav","What is in the sky during this sound?",CLOUDS
"Crunchy walk on pebbles.wav","What is the person doing?",WALKING
"La Barca i La Tempesta.wav","What animal is making noise?",MOUSE
"La Barca i La Tempesta.wav","What is making the tapping sound?",BIRD
"Forest Birds .wav","How many times does someone laugh?",ZERO
"Forest Birds .wav","What animal is singing?",BIRD
"DoorSqueak.wav","Which door creak is the loudest?",LAST
"pencil on paper.wav","People commonly do this action upon a sheet of what?",PAPER
"pencil on paper.wav","What is someone writing on?",PAPER
"indoors dorm dormitory ambient room tone distant traffic in street.wav","What is honking?",CAR
"RBH_Household_shower 03.wav","What is person about to do?",SHOWER
"RBH_Household_shower 03.wav","What room is this?",BATHROOM
"Crunching sticks with feet.wav","Who is crinkling this object?",PERSON
"driving_buying_beer_on_sunday.wav","What are the kids doing in the background?",PLAYING
"driving_buying_beer_on_sunday.wav","where does the man get into after opening the door?",CAR
"080902_00_machine_generators.wav","How many vehicles are there?",ONE
"Fitness studio _ Gym ambience. Weights and equipment.wav","what is making the scrubbing noise?",MACHINE
"Fitness studio _ Gym ambience. Weights and equipment.wav","What is the metal object?",HAMMER
"Door Slam.wav","How many human voices are there?",ONE
"Door Slam.wav","What is happening here?",SLAMMING
"creeeeek-GAIN_01.wav","How many large creaks are there?",FOUR
"070821_flsp_trail03.wav","What are the birds doing?",CHIRPING
"Kitchen Noise From Distance.wav","how many footsteps are there?",ZERO
"Kitchen Noise From Distance.wav","These noises from the person's shoes indicate that the person is doing what?",WALKING
"Page turns and book close_open.wav","Of what man-made material are the pages made of?",PAPER
"Page turns and book close_open.wav","What does the person close shut at the end?",BOOK
"Dinosaur Footsteps-01.wav","How many thumps take place?",EIGHT
"Morning Ride 2.wav","How many times does the vehicle change gear?",FOUR
"Morning Ride 2.wav","What machine is making the sound?",MOTORCYCLE
"Bathtub_Water-drain.wav","what is making the gurgling sound?",DRAIN
"windy rain.wav","What is making the constant sound?",RAIN
"windy rain.wav","What is the weather like?",RAINING
"SheryT_mixdown.wav","What gender is mostly speaking?",MALE
"SheryT_mixdown.wav","Where have all the people congregated?",RESTAURANT
"Motor boat.wav","What is the large machine or vehicle doing?",RUNNING
"paper_bag.wav","What is being ripped?",PAPER
"Fuente Cotino 2.wav","What is splashing?",WATER
"bandung-taxiradio-1.wav","How many people are talking?",THREE
"bandung-taxiradio-1.wav","What are the people riding in?",CAR
"20110422_shower.wav","What direction is the water moving?",DOWN
"20110422_shower.wav","What kind of animals can be heard?",BIRDS
"Atmos beach regular waves hit shore, birds mono.wav","How loud is the noise?",MEDIUM
"110724_inriversidemus1.wav","What gender is the person talking?",FEMALE
"110724_inriversidemus1.wav","What kind of noise are the people making?",TALKING
"Crunchy Footsteps.wav","What is the condition of ground?",WET
"Crunchy Footsteps.wav","What part of the body is striking the surface?",FEET
"Walking on pebble beach.wav","What is the person walking on?",GRAVEL
"Flipping Coin Can.wav","What is the size of the container used?",SMALL
"Flipping Coin Can.wav","What kind of object is it?",TOY
"birds_late_morning.wav","What closure is opened at the end?",CABINET
"birds_late_morning.wav","What is the name of the animal that is audible?",BIRD
"Rain with thunder in a city.wav","What sound are the birds making?",CHIRPING
"Atmosfera Miasto Spokojna dzielnica rano.wav","what does the car do loudly?",ACCELERATING
"Atmosfera Miasto Spokojna dzielnica rano.wav","What is speeding up and passing by?",CARS
"Opening and closing curtain.wav","How many times is the metal dragged across the ground?",SEVEN
"Opening and closing curtain.wav","what is being moved?",FABRIC
"walking_on_snow_and_light_wind.wav","What is blowing?",WIND
"walking_on_snow_and_light_wind.wav","What is someone doing?",WALKING
"auto-rickshaw-trip.wav","What part of the body is used to initiate the beeping sound?",HAND
"auto-rickshaw-trip.wav","What part of the car beeps?",HORN
"Bath 01.wav","What is the liquid doing?",SPILLING
"engine_vibrations_of_ferry_1.wav","For how much of the clip does the machine run?",MIDDLE
"Strong wind in trees.wav","How many vehicles drive past?",TWO
"Strong wind in trees.wav","What machine is heard?",ENGINE
"Chopping Vegetables.wav","What item is used to make the cuts?",KNIFE
"Chopping Vegetables.wav","What scrapes against the surface as a cut is made?",KNIFE
"tram_prague_2stops_veryfewpeople_AMB_INT.wav","What gender is the person speaking?",FEMALE
"2013-03-28 rain in the rainforest.wav","What is the rate of the rainfall?",HEAVY
"2013-03-28 rain in the rainforest.wav","What weather condition is heard?",RAINFALL
"elk car.wav","What is used to steer the machine?",WHEEL
"Vomit, puking spilling water onto grass splat.wav","What body part is the person using to pour the liquid out?",HAND
"Vomit, puking spilling water onto grass splat.wav","What liquid is repeatedly spilled?",WATER
"Beach Wave Ambince .wav","Where is the water coming from?",OCEAN
"20150720_boat.engine.wav","How many different noises can be heard?",THREE
"20150720_boat.engine.wav","How many people can be heard talking ?",TWO
"night in the countryside.wav","How many dogs are barking?",ONE
"night in the countryside.wav","What animal is present?",DOG
"living room tone  ambient distant noises neighbours.wav","how many times is there a tap?",ZERO
"110709_05 goma exhibit.wav","What is making the beating sound?",DRUM
"Rusty old boat.wav","What high pitched noise is being made at the start?",SQUEAK
"sparrows.wav","What do these creatures do that humans cannot?",FLY
"sparrows.wav","What is the bird doing?",CHIRPING
"glass d.wav","What object is making the high pitched noise?",HORN
"Heavy Rain 1.wav","What is making the dripping noise?",RAIN
"Kocking door and open door.wav","What material does it sound like the object being knocked on is made of?",WOOD
"Curtain.wav","How many times is the object moved?",SIX
"Lambs.wav","How many different animals are heard?",THREE
"Lambs.wav","How many times does the main, loudest animal call?",THREE
"20100801.wharf.silence.night.wav","What is the animal doing?",BARKING
"INT Factory budimka, pozega.wav","How many times is there an air pressure release?",TWO
"electric-screwdriver.wav","What kind of material is being dropped again and again?",METAL
"More Amphitheatre Birds. Wav.wav","what could be used to reduce the noise?",STYROFOAM
"More Amphitheatre Birds. Wav.wav","What type of sounds are there?",BIRDS
"Writing with Pen.wav","What's the person doing?",SCRATCHING
"WasherSpinCycle.wav","What is making that sound?",MACHINE
"Saas-Fee Village Atmosphere and Church 100611.wav","How many instances of a bird chirping are there?",EIGHT
"Saas-Fee Village Atmosphere and Church 100611.wav","How many times does the bell ring?",EIGHT
"Fast stream _ small river.wav","What liquid is making the rushing noise?",WATER
"Hanoi street walking.wav","how many high pitched brake squeaks are there?",ONE
"Garage Doors Opening_Closing.wav","How many pauses in the sound are there?",ONE
"Garage Doors Opening_Closing.wav","What animal sound can be heard when the grinding stops?",BIRD
"Elysian Park - Picnic Area 2.wav","What animal can be heard?",DOG
"Elysian Park - Picnic Area 2.wav","What noise does the dog make?",BARKING
"rain_medium_thunders.wav","How many times can thunder be heard rumbling?",THREE
"rain_medium_thunders.wav","What is booming in the background?",THUNDER
"Library with Light Chatter.wav","What type of building are they located in?",OFFICE
"heating_far away.wav","What is the water doing?",FLOWING
"Hitting baseball w. wooden bat.wav","How many whacks can be heard?",FOUR
"background of the side streets of Rhodes, scooter, tourists French and American, grinder.wav","What tool is being used to trim the trees?",CHAINSAW
"20141026 Bangkok House Traffic Thunder Bird 01.wav","At the beginning what is the gender of the voice heard?",MALE
"20141026 Bangkok House Traffic Thunder Bird 01.wav","What sort of animal can be heard calling?",BIRD
"traffic stereo.wav","What are people doing?",DRIVING
"traffic stereo.wav","Where are the cars driving?",HIGHWAY
"20090407.toy.train.01.wav","What is making the animal sounds in the background?",BIRDS
"second_floor_lav.wav","What pitch  tone is the object making?",LOW
"Machete vs frying pan 2.wav","How many times are things banged together?",NINE
"Machete vs frying pan 2.wav","What is someone using?",HAMMER
"Senseo_boil_norm.wav","how many rotations does object making the sound complete?",ZERO
"Truck starts and stops_edit.wav","How many times does an engine start?",ONE
"Truck starts and stops_edit.wav","What kind of vehicle is starting up?",CAR
"LondonTraffic.wav","What is this activity called?",DRIVING
"Ronda - Fountain near the Town Hall (general) - Fuente cerca del Ayuntamiento (general).wav","What object is sometimes carried by a person to stay dry when this is happening?",UMBRELLA
"Ronda - Fountain near the Town Hall (general) - Fuente cerca del Ayuntamiento (general).wav","What weather event is taking place outside?",RAIN
"nxSample012.wav","What object is creating the loud noise?",RADIO
"peanutFarmDawnShort.wav","What animal does the singing?",BIRD
"peanutFarmDawnShort.wav","What sound is the bird making?",CHIRP
"NY subway.wav","How many people are talking?",ONE
"NY subway.wav","What are the people doing?",TALKING
"People talking while waiting the bus.wav","How many different people are speaking?",THREE
"People talking while waiting the bus.wav","How many different woman are speaking?",THREE
"Walking on dry grass.wav","How many steps does the person take?",FOURTY
"Walking on dry grass.wav","What type of footwear are they wearing?",BOOTS
"Elbe near Ovelgoenne.wav","How many times does the sea waves hit the shore ?",FIVE
"Elbe near Ovelgoenne.wav","What covers the immediate area?",WATER
"AMB_COLE.wav","What gathering occasion caused all these people in the clip to appear together in one place?",PARTY
"AMB_COLE.wav","What rhythmic sound is heard at the beginning of the clip?",RUNNING
"trafficrain.wav","In which instance of a passing vehicle is the engine louder?",SECOND
"trafficrain.wav","What animal is making the most noise?",DOG
"Tibetan Bells 192kHz Original.wav","What is the instrument being struck?",BELL
"Hyeres street voices ambience f.wav","What is likely to be the gender of the person making loud footsteps?",FEMALE
"Steam 20.wav","How many times does the MRI thud?",FOURTEEN
"Steam 20.wav","What instrument is being played?",DRUM
"Birds-Crow &amp; Song Birds.wav","What type of bird is making this noise at the beginning ?",CROW
"Subway_departure_from_station.wav","What energy source does this mode of transport use?",ELECTRICITY
"metal_bowls_altered.wav","What kind of pitch does the sound have?",MEDIUM
"DR0000_0020.wav","how is the weather?",RAINY
"birdy.wav","how many birds are there?",TWO
"birdy.wav","What are the birds doing?",CHIRPING
"morning in the countryside.wav","What is the female called, of the bird first heard?",HEN
